Date,UNITED KINGDOM MID VALUE Mid Cap
2005-11-10,604.462
2005-11-11,607.615
2005-11-14,604.816
2005-11-15,603.708
2005-11-16,598.615
2005-11-17,604.268
2005-11-18,606.28
2005-11-21,608.029
2005-11-22,607.482
2005-11-23,614.094
2005-11-24,613.463
2005-11-25,613.014
2005-11-28,613.118
2005-11-29,613.963
2005-11-30,612.19
2005-12-01,619.037
2005-12-02,626.858
2005-12-05,626.631
2005-12-06,631.057
2005-12-07,629.439
2005-12-08,632.939
2005-12-09,634.538
2005-12-12,642.229
2005-12-13,642.114
2005-12-14,644.583
2005-12-15,641.136
2005-12-16,651.54
2005-12-19,647.759
2005-12-20,649.069
2005-12-21,643.768
2005-12-22,644.123
2005-12-23,641.685
2005-12-26,641.685
2005-12-27,641.5
2005-12-28,644.074
2005-12-29,645.144
2005-12-30,640.156
2006-01-02,640.156
2006-01-03,653.768
2006-01-04,668.298
2006-01-05,661.869
2006-01-06,670.999
2006-01-09,666.305
2006-01-10,663.732
2006-01-11,668.308
2006-01-12,666.952
2006-01-13,665.028
2006-01-16,666.094
2006-01-17,658.946
2006-01-18,658.313
2006-01-19,663.099
2006-01-20,665.678
2006-01-23,671.18
2006-01-24,677.439
2006-01-25,692.576
2006-01-26,696.704
2006-01-27,697.669
2006-01-30,693.609
2006-01-31,695.16
2006-02-01,703.233
2006-02-02,701.148
2006-02-03,695.896
2006-02-06,693.929
2006-02-07,690.039
2006-02-08,690.234
2006-02-09,696.331
2006-02-10,697.997
2006-02-13,698.966
2006-02-14,690.666
2006-02-15,696.091
2006-02-16,693.939
2006-02-17,698.247
2006-02-20,702.302
2006-02-21,703.896
2006-02-22,707.383
2006-02-23,709.863
2006-02-24,707.513
2006-02-27,710.163
2006-02-28,703.844
2006-03-01,709.918
2006-03-02,706.353
2006-03-03,706.286
2006-03-06,712.269
2006-03-07,699.141
2006-03-08,690.958
2006-03-09,697.615
2006-03-10,698.402
2006-03-13,707.76
2006-03-14,717.99
2006-03-15,721.432
2006-03-16,732.955
2006-03-17,734.857
2006-03-20,736.747
2006-03-21,737.044
2006-03-22,745.688
2006-03-23,737.786
2006-03-24,744.737
2006-03-27,741.884
2006-03-28,736.133
2006-03-29,730.414
2006-03-30,739.157
2006-03-31,728.218
2006-04-03,732.32
2006-04-04,739.467
2006-04-05,738.523
2006-04-06,738.333
2006-04-07,727.062
2006-04-10,731.099
2006-04-11,720.618
2006-04-12,719.157
2006-04-13,724.376
2006-04-14,724.376
2006-04-17,733.141
2006-04-18,735.867
2006-04-19,748.385
2006-04-20,743.919
2006-04-21,749.18
2006-04-24,743.74
2006-04-25,748.674
2006-04-26,752.855
2006-04-27,751.562
2006-04-28,751.226
2006-05-01,757.095
2006-05-02,762.963
2006-05-03,760.688
2006-05-04,769.67
2006-05-05,785.454
2006-05-08,783.301
2006-05-09,788.495
2006-05-10,786.629
2006-05-11,786.812
2006-05-12,774.261
2006-05-15,760.682
2006-05-16,761.561
2006-05-17,739.787
2006-05-18,736.335
2006-05-19,729.682
2006-05-22,718.332
2006-05-23,741.654
2006-05-24,725.086
2006-05-25,735.389
2006-05-26,745.111
2006-05-29,746.658
2006-05-30,738.955
2006-05-31,741.176
2006-06-01,745.67
2006-06-02,759.038
2006-06-05,751.733
2006-06-06,732.614
2006-06-07,733.795
2006-06-08,711.15
2006-06-09,724.923
2006-06-12,719.626
2006-06-13,702.982
2006-06-14,706.902
2006-06-15,725.841
2006-06-16,721.421
2006-06-19,723.345
2006-06-20,724.505
2006-06-21,729.158
2006-06-22,730.935
2006-06-23,727.342
2006-06-26,726.201
2006-06-27,725.8
2006-06-28,726.503
2006-06-29,738.962
2006-06-30,760.446
2006-07-03,765.614
2006-07-04,767.099
2006-07-05,750.948
2006-07-06,755.108
2006-07-07,760.482
2006-07-10,758.294
2006-07-11,752.148
2006-07-12,751.91
2006-07-13,742.193
2006-07-14,728.159
2006-07-17,720.024
2006-07-18,721.075
2006-07-19,742.758
2006-07-20,749.819
2006-07-21,746.134
2006-07-24,753.876
2006-07-25,757.148
2006-07-26,760.569
2006-07-27,772.165
2006-07-28,776.234
2006-07-31,773.442
2006-08-01,771.277
2006-08-02,782.124
2006-08-03,773.448
2006-08-04,789.307
2006-08-07,782.711
2006-08-08,780.297
2006-08-09,786.229
2006-08-10,775.599
2006-08-11,781.614
2006-08-14,784.848
2006-08-15,790.309
2006-08-16,794.922
2006-08-17,795.566
2006-08-18,789.123
2006-08-21,796.617
2006-08-22,789.733
2006-08-23,788.078
2006-08-24,788.414
2006-08-25,785.887
2006-08-28,790.47
2006-08-29,794.753
2006-08-30,805.877
2006-08-31,802.977
2006-09-01,811.094
2006-09-04,817.751
2006-09-05,809.162
2006-09-06,797.877
2006-09-07,788.039
2006-09-08,787.168
2006-09-11,784.148
2006-09-12,795.936
2006-09-13,800.164
2006-09-14,808.789
2006-09-15,806.254
2006-09-18,805.837
2006-09-19,801.834
2006-09-20,809.193
2006-09-21,820.327
2006-09-22,812.099
2006-09-25,812.458
2006-09-26,822.645
2006-09-27,824.963
2006-09-28,822.294
2006-09-29,819.219
2006-10-02,827.353
2006-10-03,825.74
2006-10-04,830.502
2006-10-05,836.931
2006-10-06,835.958
2006-10-09,832.352
2006-10-10,829.324
2006-10-11,830.015
2006-10-12,837.655
2006-10-13,837.115
2006-10-16,836.875
2006-10-17,830.23
2006-10-18,839.145
2006-10-19,842.883
2006-10-20,844.258
2006-10-23,839.947
2006-10-24,843.364
2006-10-25,848.71
2006-10-26,852.702
2006-10-27,853.299
2006-10-30,853.286
2006-10-31,859.532
2006-11-01,859.861
2006-11-02,861.112
2006-11-03,854.317
2006-11-06,863.86
2006-11-07,867.932
2006-11-08,870.411
2006-11-09,869.212
2006-11-10,877.332
2006-11-13,879.067
2006-11-14,871.472
2006-11-15,874.627
2006-11-16,878.154
2006-11-17,877.764
2006-11-20,879.044
2006-11-21,880.295
2006-11-22,882.418
2006-11-23,878.247
2006-11-24,884.335
2006-11-27,874.178
2006-11-28,877.577
2006-11-29,891.126
2006-11-30,897.195
2006-12-01,903.346
2006-12-04,905.943
2006-12-05,906.151
2006-12-06,903.747
2006-12-07,905.249
2006-12-08,909.687
2006-12-11,908.391
2006-12-12,913.44
2006-12-13,919.932
2006-12-14,923.045
2006-12-15,919.506
2006-12-18,915.478
2006-12-19,917.072
2006-12-20,916.542
2006-12-21,916.108
2006-12-22,913.467
2006-12-25,913.467
2006-12-26,911.976
2006-12-27,919.633
2006-12-28,922.493
2006-12-29,918.091
2007-01-01,918.091
2007-01-02,939.733
2007-01-03,930.085
2007-01-04,921.932
2007-01-05,906.751
2007-01-08,907.228
2007-01-09,913.561
2007-01-10,908.332
2007-01-11,919.071
2007-01-12,929.525
2007-01-15,936.581
2007-01-16,928.387
2007-01-17,929.879
2007-01-18,930.68
2007-01-19,931.102
2007-01-22,931.319
2007-01-23,929.97
2007-01-24,931.278
2007-01-25,929.253
2007-01-26,916.234
2007-01-29,917.442
2007-01-30,918.403
2007-01-31,914.404
2007-02-01,931.405
2007-02-02,935.493
2007-02-05,932.012
2007-02-06,943.782
2007-02-07,945.668
2007-02-08,934.562
2007-02-09,934.35
2007-02-12,926.647
2007-02-13,926.867
2007-02-14,941.745
2007-02-15,940.106
2007-02-16,935.309
2007-02-19,935.626
2007-02-20,935.428
2007-02-21,933.052
2007-02-22,933.559
2007-02-23,943.304
2007-02-26,947.063
2007-02-27,922.666
2007-02-28,907.725
2007-03-01,898.891
2007-03-02,891.808
2007-03-05,874.67
2007-03-06,885.943
2007-03-07,899.618
2007-03-08,909.808
2007-03-09,913.616
2007-03-12,909.174
2007-03-13,900.574
2007-03-14,881.092
2007-03-15,900.489
2007-03-16,905.509
2007-03-19,918.195
2007-03-20,927.639
2007-03-21,936.772
2007-03-22,944.9
2007-03-23,945.011
2007-03-26,940.122
2007-03-27,939.265
2007-03-28,933.935
2007-03-29,946.413
2007-03-30,945.556
2007-04-02,958.421
2007-04-03,970.628
2007-04-04,970.124
2007-04-05,972.772
2007-04-06,972.772
2007-04-09,967.864
2007-04-10,977.162
2007-04-11,977.89
2007-04-12,973.033
2007-04-13,975.582
2007-04-16,986.882
2007-04-17,989.887
2007-04-18,985.041
2007-04-19,979.094
2007-04-20,983.563
2007-04-23,985.971
2007-04-24,974.628
2007-04-25,980.006
2007-04-26,975.048
2007-04-27,978.633
2007-04-30,982.586
2007-05-01,977.434
2007-05-02,982.01
2007-05-03,995.688
2007-05-04,1012.955
2007-05-07,1014.913
2007-05-08,1001.839
2007-05-09,1003.953
2007-05-10,997.339
2007-05-11,1002.976
2007-05-14,1002.17
2007-05-15,1010.132
2007-05-16,1010.239
2007-05-17,1007.701
2007-05-18,1010.368
2007-05-21,1005.532
2007-05-22,1006.539
2007-05-23,1013.911
2007-05-24,998.903
2007-05-25,998.813
2007-05-28,998.813
2007-05-29,1001.018
2007-05-30,993.898
2007-05-31,1000.0
2007-06-01,1005.161
2007-06-04,1005.195
2007-06-05,998.277
2007-06-06,975.576
2007-06-07,955.472
2007-06-08,947.282
2007-06-11,950.399
2007-06-12,952.156
2007-06-13,954.207
2007-06-14,966.658
2007-06-15,980.67
2007-06-18,978.814
2007-06-19,974.64
2007-06-20,976.208
2007-06-21,960.763
2007-06-22,957.1
2007-06-25,959.006
2007-06-26,953.974
2007-06-27,939.727
2007-06-28,947.795
2007-06-29,952.622
2007-07-02,951.988
2007-07-03,964.628
2007-07-04,969.47
2007-07-05,959.933
2007-07-06,963.048
2007-07-09,961.165
2007-07-10,953.984
2007-07-11,954.049
2007-07-12,965.813
2007-07-13,969.862
2007-07-16,970.522
2007-07-17,964.651
2007-07-18,962.953
2007-07-19,970.755
2007-07-20,970.376
2007-07-23,972.488
2007-07-24,953.818
2007-07-25,936.462
2007-07-26,906.067
2007-07-27,901.372
2007-07-30,901.061
2007-07-31,926.123
2007-08-01,910.798
2007-08-02,922.666
2007-08-03,919.419
2007-08-06,914.525
2007-08-07,926.025
2007-08-08,950.748
2007-08-09,931.736
2007-08-10,897.546
2007-08-13,915.565
2007-08-14,900.083
2007-08-15,896.786
2007-08-16,859.644
2007-08-17,884.703
2007-08-20,889.299
2007-08-21,883.975
2007-08-22,909.319
2007-08-23,913.161
2007-08-24,914.192
2007-08-27,916.376
2007-08-28,896.735
2007-08-29,907.936
2007-08-30,917.301
2007-08-31,930.634
2007-09-03,934.382
2007-09-04,937.299
2007-09-05,925.495
2007-09-06,923.209
2007-09-07,903.126
2007-09-10,899.032
2007-09-11,914.327
2007-09-12,918.297
2007-09-13,912.395
2007-09-14,877.648
2007-09-17,834.629
2007-09-18,852.484
2007-09-19,873.703
2007-09-20,861.529
2007-09-21,868.919
2007-09-24,861.791
2007-09-25,845.442
2007-09-26,854.738
2007-09-27,872.418
2007-09-28,871.213
2007-10-01,879.195
2007-10-02,890.468
2007-10-03,899.052
2007-10-04,900.587
2007-10-05,897.615
2007-10-08,891.092
2007-10-09,903.903
2007-10-10,916.593
2007-10-11,910.919
2007-10-12,907.202
2007-10-15,892.696
2007-10-16,882.388
2007-10-17,904.891
2007-10-18,894.331
2007-10-19,886.949
2007-10-22,867.27
2007-10-23,888.296
2007-10-24,881.966
2007-10-25,894.068
2007-10-26,899.298
2007-10-29,905.018
2007-10-30,909.752
2007-10-31,932.499
2007-11-01,916.802
2007-11-02,908.592
2007-11-05,900.378
2007-11-06,900.737
2007-11-07,887.209
2007-11-08,880.927
2007-11-09,859.978
2007-11-12,849.907
2007-11-13,858.805
2007-11-14,860.583
2007-11-15,841.632
2007-11-16,830.124
2007-11-19,803.75
2007-11-20,823.816
2007-11-21,794.327
2007-11-22,807.439
2007-11-23,820.855
2007-11-26,823.004
2007-11-27,811.574
2007-11-28,835.039
2007-11-29,834.189
2007-11-30,836.704
2007-12-03,835.559
2007-12-04,811.653
2007-12-05,821.463
2007-12-06,813.171
2007-12-07,833.898
2007-12-10,846.555
2007-12-11,840.504
2007-12-12,842.0
2007-12-13,804.26
2007-12-14,802.326
2007-12-17,778.856
2007-12-18,778.412
2007-12-19,772.353
2007-12-20,767.388
2007-12-21,778.496
2007-12-24,785.062
2007-12-25,785.062
2007-12-26,787.664
2007-12-27,788.736
2007-12-28,792.331
2007-12-31,793.315
2008-01-01,793.315
2008-01-02,791.323
2008-01-03,774.466
2008-01-04,751.836
2008-01-07,739.714
2008-01-08,742.278
2008-01-09,716.904
2008-01-10,712.305
2008-01-11,723.071
2008-01-14,736.468
2008-01-15,720.971
2008-01-16,722.337
2008-01-17,734.45
2008-01-18,733.271
2008-01-21,711.631
2008-01-22,748.839
2008-01-23,731.623
2008-01-24,767.42
2008-01-25,762.569
2008-01-28,753.161
2008-01-29,765.213
2008-01-30,755.3
2008-01-31,755.051
2008-02-01,765.308
2008-02-04,771.605
2008-02-05,737.056
2008-02-06,738.05
2008-02-07,713.16
2008-02-08,717.12
2008-02-11,706.638
2008-02-12,730.217
2008-02-13,732.339
2008-02-14,731.476
2008-02-15,716.521
2008-02-18,726.859
2008-02-19,732.629
2008-02-20,719.259
2008-02-21,729.187
2008-02-22,721.97
2008-02-25,742.327
2008-02-26,756.015
2008-02-27,764.803
2008-02-28,741.886
2008-02-29,729.222
2008-03-03,716.402
2008-03-04,712.8
2008-03-05,730.177
2008-03-06,729.331
2008-03-07,723.599
2008-03-10,716.195
2008-03-11,719.593
2008-03-12,738.721
2008-03-13,725.39
2008-03-14,719.31
2008-03-17,687.4
2008-03-18,720.165
2008-03-19,698.753
2008-03-20,701.549
2008-03-21,701.549
2008-03-24,702.61
2008-03-25,747.854
2008-03-26,742.649
2008-03-27,760.046
2008-03-28,743.858
2008-03-31,742.165
2008-04-01,762.559
2008-04-02,767.808
2008-04-03,758.422
2008-04-04,759.999
2008-04-07,760.851
2008-04-08,743.647
2008-04-09,743.543
2008-04-10,740.401
2008-04-11,731.499
2008-04-14,726.252
2008-04-15,717.06
2008-04-16,741.859
2008-04-17,743.838
2008-04-18,762.517
2008-04-21,753.679
2008-04-22,748.31
2008-04-23,748.324
2008-04-24,737.796
2008-04-25,753.037
2008-04-28,760.099
2008-04-29,743.832
2008-04-30,750.014
2008-05-01,744.662
2008-05-02,762.946
2008-05-05,760.686
2008-05-06,758.488
2008-05-07,762.396
2008-05-08,771.11
2008-05-09,755.887
2008-05-12,766.294
2008-05-13,744.22
2008-05-14,734.208
2008-05-15,736.381
2008-05-16,750.962
2008-05-19,749.607
2008-05-20,736.142
2008-05-21,725.9
2008-05-22,734.036
2008-05-23,727.244
2008-05-26,727.299
2008-05-27,725.16
2008-05-28,731.088
2008-05-29,722.174
2008-05-30,727.275
2008-06-02,707.869
2008-06-03,716.425
2008-06-04,711.613
2008-06-05,717.342
2008-06-06,702.315
2008-06-09,691.962
2008-06-10,675.838
2008-06-11,660.571
2008-06-12,666.218
2008-06-13,675.412
2008-06-16,679.834
2008-06-17,680.109
2008-06-18,659.696
2008-06-19,653.355
2008-06-20,648.526
2008-06-23,637.224
2008-06-24,632.348
2008-06-25,646.661
2008-06-26,628.337
2008-06-27,627.91
2008-06-30,627.477
2008-07-01,608.648
2008-07-02,588.965
2008-07-03,592.27
2008-07-04,580.044
2008-07-07,583.08
2008-07-08,578.134
2008-07-09,597.197
2008-07-10,582.418
2008-07-11,562.268
2008-07-14,579.154
2008-07-15,565.206
2008-07-16,580.624
2008-07-17,610.707
2008-07-18,634.453
2008-07-21,640.056
2008-07-22,631.58
2008-07-23,652.142
2008-07-24,636.297
2008-07-25,623.867
2008-07-28,608.655
2008-07-29,606.562
2008-07-30,621.162
2008-07-31,615.061
2008-08-01,614.111
2008-08-04,617.744
2008-08-05,648.962
2008-08-06,644.107
2008-08-07,637.307
2008-08-08,647.849
2008-08-11,669.73
2008-08-12,659.892
2008-08-13,618.045
2008-08-14,624.114
2008-08-15,628.914
2008-08-18,623.08
2008-08-19,596.825
2008-08-20,599.407
2008-08-21,605.577
2008-08-22,619.823
2008-08-25,618.006
2008-08-26,611.977
2008-08-27,607.97
2008-08-28,624.122
2008-08-29,626.854
2008-09-01,623.712
2008-09-02,634.309
2008-09-03,617.181
2008-09-04,599.989
2008-09-05,587.543
2008-09-08,613.189
2008-09-09,614.266
2008-09-10,600.605
2008-09-11,588.93
2008-09-12,610.419
2008-09-15,590.895
2008-09-16,572.975
2008-09-17,564.531
2008-09-18,576.881
2008-09-19,631.454
2008-09-22,620.367
2008-09-23,599.924
2008-09-24,595.975
2008-09-25,604.765
2008-09-26,587.492
2008-09-29,548.436
2008-09-30,553.889
2008-10-01,553.217
2008-10-02,546.247
2008-10-03,555.753
2008-10-06,508.801
2008-10-07,517.637
2008-10-08,493.62
2008-10-09,487.379
2008-10-10,445.784
2008-10-13,488.324
2008-10-14,499.743
2008-10-15,469.675
2008-10-16,434.01
2008-10-17,433.207
2008-10-20,440.859
2008-10-21,442.257
2008-10-22,414.198
2008-10-23,405.107
2008-10-24,378.095
2008-10-27,365.346
2008-10-28,374.725
2008-10-29,409.655
2008-10-30,424.104
2008-10-31,427.41
2008-11-03,433.121
2008-11-04,458.645
2008-11-05,458.424
2008-11-06,433.295
2008-11-07,436.12
2008-11-10,432.307
2008-11-11,407.347
2008-11-12,388.832
2008-11-13,375.465
2008-11-14,374.312
2008-11-17,368.117
2008-11-18,373.207
2008-11-19,360.824
2008-11-20,348.491
2008-11-21,343.694
2008-11-24,376.92
2008-11-25,381.536
2008-11-26,389.11
2008-11-27,402.57
2008-11-28,406.998
2008-12-01,374.291
2008-12-02,381.733
2008-12-03,382.028
2008-12-04,375.629
2008-12-05,364.868
2008-12-08,396.802
2008-12-09,410.735
2008-12-10,409.209
2008-12-11,408.908
2008-12-12,398.51
2008-12-15,407.702
2008-12-16,407.275
2008-12-17,417.187
2008-12-18,417.237
2008-12-19,408.596
2008-12-22,395.927
2008-12-23,395.61
2008-12-24,391.236
2008-12-25,391.236
2008-12-26,390.904
2008-12-29,391.029
2008-12-30,393.61
2008-12-31,390.967
2009-01-01,390.967
2009-01-02,409.504
2009-01-05,411.04
2009-01-06,434.108
2009-01-07,439.535
2009-01-08,431.029
2009-01-09,432.019
2009-01-12,416.695
2009-01-13,400.162
2009-01-14,380.887
2009-01-15,375.177
2009-01-16,383.951
2009-01-19,372.492
2009-01-20,348.431
2009-01-21,345.83
2009-01-22,347.112
2009-01-23,338.422
2009-01-26,349.417
2009-01-27,355.336
2009-01-28,373.131
2009-01-29,357.164
2009-01-30,359.875
2009-02-02,342.256
2009-02-03,351.581
2009-02-04,372.52
2009-02-05,376.587
2009-02-06,391.549
2009-02-09,403.018
2009-02-10,382.903
2009-02-11,375.36
2009-02-12,369.619
2009-02-13,377.465
2009-02-16,366.309
2009-02-17,353.542
2009-02-18,352.355
2009-02-19,348.155
2009-02-20,337.018
2009-02-23,338.221
2009-02-24,333.143
2009-02-25,337.762
2009-02-26,356.061
2009-02-27,343.926
2009-03-02,324.187
2009-03-03,321.969
2009-03-04,333.691
2009-03-05,321.989
2009-03-06,315.206
2009-03-09,301.068
2009-03-10,321.583
2009-03-11,324.385
2009-03-12,323.655
2009-03-13,333.617
2009-03-16,346.754
2009-03-17,345.459
2009-03-18,345.517
2009-03-19,369.839
2009-03-20,367.292
2009-03-23,378.281
2009-03-24,385.208
2009-03-25,375.804
2009-03-26,373.292
2009-03-27,368.34
2009-03-30,353.805
2009-03-31,374.15
2009-04-01,385.396
2009-04-02,417.574
2009-04-03,424.081
2009-04-06,419.119
2009-04-07,404.42
2009-04-08,404.897
2009-04-09,419.637
2009-04-10,419.637
2009-04-13,423.573
2009-04-14,433.046
2009-04-15,428.513
2009-04-16,434.132
2009-04-17,439.98
2009-04-20,412.971
2009-04-21,411.555
2009-04-22,423.425
2009-04-23,428.045
2009-04-24,443.336
2009-04-27,434.752
2009-04-28,424.519
2009-04-29,441.256
2009-04-30,451.947
2009-05-01,452.902
2009-05-04,456.316
2009-05-05,474.956
2009-05-06,479.916
2009-05-07,471.591
2009-05-08,470.962
2009-05-11,464.194
2009-05-12,466.802
2009-05-13,443.071
2009-05-14,448.107
2009-05-15,451.399
2009-05-18,463.518
2009-05-19,474.523
2009-05-20,477.398
2009-05-21,460.956
2009-05-22,465.692
2009-05-25,466.322
2009-05-26,470.005
2009-05-27,480.098
2009-05-28,465.16
2009-05-29,472.82
2009-06-01,498.167
2009-06-02,497.992
2009-06-03,483.397
2009-06-04,479.465
2009-06-05,480.311
2009-06-08,475.861
2009-06-09,487.008
2009-06-10,493.53
2009-06-11,500.924
2009-06-12,497.778
2009-06-15,481.162
2009-06-16,486.339
2009-06-17,472.24
2009-06-18,472.477
2009-06-19,487.608
2009-06-22,472.264
2009-06-23,467.68
2009-06-24,479.104
2009-06-25,474.848
2009-06-26,482.248
2009-06-29,488.999
2009-06-30,482.445
2009-07-01,490.785
2009-07-02,478.252
2009-07-03,475.65
2009-07-06,466.451
2009-07-07,462.328
2009-07-08,448.7
2009-07-09,456.728
2009-07-10,454.534
2009-07-13,466.021
2009-07-14,476.686
2009-07-15,495.366
2009-07-16,497.742
2009-07-17,497.316
2009-07-20,511.617
2009-07-21,515.592
2009-07-22,517.402
2009-07-23,525.548
2009-07-24,524.604
2009-07-27,527.589
2009-07-28,518.604
2009-07-29,522.549
2009-07-30,537.092
2009-07-31,538.419
2009-08-03,555.045
2009-08-04,551.894
2009-08-05,561.551
2009-08-06,559.692
2009-08-07,555.547
2009-08-10,555.212
2009-08-11,540.193
2009-08-12,549.939
2009-08-13,560.909
2009-08-14,558.936
2009-08-17,539.103
2009-08-18,549.708
2009-08-19,546.786
2009-08-20,556.104
2009-08-21,568.88
2009-08-24,575.972
2009-08-25,578.063
2009-08-26,568.899
2009-08-27,563.042
2009-08-28,572.689
2009-08-31,572.232
2009-09-01,555.66
2009-09-02,548.58
2009-09-03,552.374
2009-09-04,563.118
2009-09-07,576.46
2009-09-08,583.461
2009-09-09,591.742
2009-09-10,591.883
2009-09-11,598.422
2009-09-14,593.465
2009-09-15,587.36
2009-09-16,601.444
2009-09-17,606.873
2009-09-18,599.763
2009-09-21,590.309
2009-09-22,599.635
2009-09-23,598.001
2009-09-24,575.755
2009-09-25,568.228
2009-09-28,577.12
2009-09-29,579.532
2009-09-30,585.195
2009-10-01,578.91
2009-10-02,564.507
2009-10-05,572.521
2009-10-06,582.792
2009-10-07,585.164
2009-10-08,598.085
2009-10-09,593.994
2009-10-12,596.197
2009-10-13,592.942
2009-10-14,604.883
2009-10-15,617.249
2009-10-16,614.371
2009-10-19,626.372
2009-10-20,626.805
2009-10-21,635.117
2009-10-22,622.746
2009-10-23,617.926
2009-10-26,609.75
2009-10-27,602.793
2009-10-28,578.564
2009-10-29,597.797
2009-10-30,587.109
2009-11-02,585.537
2009-11-03,578.946
2009-11-04,603.14
2009-11-05,603.57
2009-11-06,606.397
2009-11-09,624.364
2009-11-10,619.751
2009-11-11,626.777
2009-11-12,631.599
2009-11-13,640.463
2009-11-16,650.734
2009-11-17,643.444
2009-11-18,644.94
2009-11-19,627.678
2009-11-20,617.634
2009-11-23,630.628
2009-11-24,624.702
2009-11-25,627.568
2009-11-26,599.596
2009-11-27,606.808
2009-11-30,595.335
2009-12-01,616.41
2009-12-02,618.004
2009-12-03,617.378
2009-12-04,613.581
2009-12-07,609.438
2009-12-08,594.511
2009-12-09,582.998
2009-12-10,591.39
2009-12-11,592.38
2009-12-14,596.132
2009-12-15,597.562
2009-12-16,609.614
2009-12-17,589.087
2009-12-18,583.034
2009-12-21,592.289
2009-12-22,589.345
2009-12-23,591.279
2009-12-24,590.377
2009-12-25,590.377
2009-12-28,593.082
2009-12-29,600.324
2009-12-30,598.521
2009-12-31,610.907
2010-01-01,610.907
2010-01-04,610.155
2010-01-05,610.189
2010-01-06,605.728
2010-01-07,601.488
2010-01-08,605.256
2010-01-11,615.08
2010-01-12,613.303
2010-01-13,615.731
2010-01-14,617.649
2010-01-15,611.012
2010-01-18,618.305
2010-01-19,619.444
2010-01-20,609.246
2010-01-21,599.686
2010-01-22,591.193
2010-01-25,594.969
2010-01-26,596.562
2010-01-27,591.964
2010-01-28,586.376
2010-01-29,584.64
2010-02-01,586.513
2010-02-02,594.043
2010-02-03,588.473
2010-02-04,571.395
2010-02-05,555.189
2010-02-08,554.13
2010-02-09,552.785
2010-02-10,559.504
2010-02-11,556.056
2010-02-12,556.436
2010-02-15,559.477
2010-02-16,566.387
2010-02-17,577.028
2010-02-18,573.795
2010-02-19,568.375
2010-02-22,571.387
2010-02-23,566.081
2010-02-24,566.646
2010-02-25,553.056
2010-02-26,559.813
2010-03-01,553.996
2010-03-02,560.49
2010-03-03,570.169
2010-03-04,570.195
2010-03-05,577.313
2010-03-08,579.112
2010-03-09,575.967
2010-03-10,579.544
2010-03-11,583.348
2010-03-12,591.293
2010-03-15,585.085
2010-03-16,594.211
2010-03-17,599.092
2010-03-18,598.593
2010-03-19,590.425
2010-03-22,588.934
2010-03-23,592.438
2010-03-24,584.951
2010-03-25,592.212
2010-03-26,592.077
2010-03-29,598.105
2010-03-30,600.398
2010-03-31,601.967
2010-04-01,612.06
2010-04-02,612.06
2010-04-05,612.501
2010-04-06,613.328
2010-04-07,612.215
2010-04-08,607.052
2010-04-09,617.685
2010-04-12,619.641
2010-04-13,618.336
2010-04-14,625.31
2010-04-15,627.751
2010-04-16,616.946
2010-04-19,608.411
2010-04-20,617.374
2010-04-21,615.856
2010-04-22,608.633
2010-04-23,614.351
2010-04-26,623.698
2010-04-27,602.924
2010-04-28,589.761
2010-04-29,603.788
2010-04-30,602.708
2010-05-03,599.578
2010-05-04,581.783
2010-05-05,570.506
2010-05-06,560.424
2010-05-07,528.074
2010-05-10,567.793
2010-05-11,558.68
2010-05-12,572.036
2010-05-13,568.388
2010-05-14,547.018
2010-05-17,539.755
2010-05-18,548.923
2010-05-19,531.073
2010-05-20,519.852
2010-05-21,523.728
2010-05-24,523.403
2010-05-25,505.09
2010-05-26,516.324
2010-05-27,538.379
2010-05-28,540.56
2010-05-31,543.215
2010-06-01,554.875
2010-06-02,550.4
2010-06-03,558.372
2010-06-04,543.41
2010-06-07,534.197
2010-06-08,523.144
2010-06-09,539.349
2010-06-10,550.717
2010-06-11,549.401
2010-06-14,565.72
2010-06-15,570.918
2010-06-16,573.805
2010-06-17,568.277
2010-06-18,571.416
2010-06-21,574.101
2010-06-22,568.905
2010-06-23,565.45
2010-06-24,561.914
2010-06-25,557.825
2010-06-28,565.615
2010-06-29,548.826
2010-06-30,542.443
2010-07-01,538.237
2010-07-02,545.133
2010-07-05,541.274
2010-07-06,559.013
2010-07-07,567.444
2010-07-08,577.092
2010-07-09,576.639
2010-07-12,575.6
2010-07-13,590.834
2010-07-14,590.925
2010-07-15,590.053
2010-07-16,582.942
2010-07-19,581.746
2010-07-20,580.111
2010-07-21,588.11
2010-07-22,601.807
2010-07-23,611.94
2010-07-26,620.032
2010-07-27,628.371
2010-07-28,624.319
2010-07-29,625.971
2010-07-30,621.411
2010-08-02,644.352
2010-08-03,645.948
2010-08-04,637.572
2010-08-05,638.691
2010-08-06,639.127
2010-08-09,648.256
2010-08-10,631.801
2010-08-11,614.162
2010-08-12,607.759
2010-08-13,609.868
2010-08-16,612.554
2010-08-17,618.777
2010-08-18,619.809
2010-08-19,614.442
2010-08-20,604.936
2010-08-23,611.15
2010-08-24,602.164
2010-08-25,594.903
2010-08-26,603.814
2010-08-27,609.415
2010-08-30,609.474
2010-08-31,605.465
2010-09-01,627.794
2010-09-02,629.745
2010-09-03,637.329
2010-09-06,636.79
2010-09-07,624.946
2010-09-08,637.232
2010-09-09,640.85
2010-09-10,638.922
2010-09-13,647.709
2010-09-14,651.195
2010-09-15,658.424
2010-09-16,654.794
2010-09-17,647.121
2010-09-20,657.27
